date,route,market,bookings,avg_fare_hkd,load_factor,search_volume_index
2023-03-13,HKG-ICN,KR,308,5103,0.824,2080
2023-03-14,HKG-ICN,KR,270,4978,0.781,2222
2023-03-15,HKG-ICN,KR,261,5126,0.855,1963
2023-03-16,HKG-ICN,KR,248,4383,0.821,1837
2023-03-17,HKG-ICN,KR,249,5057,0.8,2084
2023-03-18,HKG-ICN,KR,298,5065,0.838,1833
2023-03-19,HKG-ICN,KR,291,5000,0.839,2426
2023-03-20,HKG-ICN,KR,285,4776,0.753,2227
2023-03-21,HKG-ICN,KR,270,4588,0.859,1542
2023-03-22,HKG-ICN,KR,238,5112,0.774,1324
2023-03-23,HKG-ICN,KR,240,4832,0.829,1584
2023-03-24,HKG-ICN,KR,272,4962,0.772,2108
2023-03-25,HKG-ICN,KR,260,5422,0.838,2151
2023-03-26,HKG-ICN,KR,270,4617,0.831,1965
2023-03-27,HKG-ICN,KR,283,6224,0.885,2338
2023-03-28,HKG-ICN,KR,271,4758,0.837,1789
2023-03-29,HKG-ICN,KR,257,4865,0.811,1792
2023-03-30,HKG-ICN,KR,233,4575,0.813,1385
2023-03-31,HKG-ICN,KR,268,4348,0.768,2119
2023-04-01,HKG-ICN,KR,252,4727,0.836,1697
2023-04-02,HKG-ICN,KR,274,4949,0.811,1742
2023-04-03,HKG-ICN,KR,270,4974,0.85,1870
2023-04-04,HKG-ICN,KR,261,5184,0.805,1480
2023-04-05,HKG-ICN,KR,255,4731,0.83,1650
2023-04-06,HKG-ICN,KR,287,4516,0.771,1901
2023-04-07,HKG-ICN,KR,241,5029,0.787,1608
2023-04-08,HKG-ICN,KR,245,5202,0.8,1398
2023-04-09,HKG-ICN,KR,292,5430,0.832,1766
2023-04-10,HKG-ICN,KR,295,4835,0.803,2254
2023-04-11,HKG-ICN,KR,288,4512,0.829,2304
2023-04-12,HKG-ICN,KR,246,4609,0.802,1406
2023-04-13,HKG-ICN,KR,242,4211,0.896,1658
2023-04-14,HKG-ICN,KR,264,5708,0.815,1756
2023-04-15,HKG-ICN,KR,283,5595,0.84,2387
2023-04-16,HKG-ICN,KR,262,4946,0.862,1900
2023-04-17,HKG-ICN,KR,266,4835,0.859,1724
2023-04-18,HKG-ICN,KR,281,5136,0.818,2219
2023-04-19,HKG-ICN,KR,251,5458,0.813,1786
2023-04-20,HKG-ICN,KR,258,5619,0.823,1937
2023-04-21,HKG-ICN,KR,252,4667,0.799,1803
2023-04-22,HKG-ICN,KR,272,5636,0.802,1507
2023-04-23,HKG-ICN,KR,276,5706,0.829,1745
2023-04-24,HKG-ICN,KR,284,4959,0.779,2296
2023-04-25,HKG-ICN,KR,280,5072,0.826,2000
2023-04-26,HKG-ICN,KR,263,4909,0.805,1853
2023-04-27,HKG-ICN,KR,243,5480,0.801,1996
2023-04-28,HKG-ICN,KR,237,5480,0.842,1893
2023-04-29,HKG-ICN,KR,266,5006,0.822,2212
2023-04-30,HKG-ICN,KR,245,5357,0.836,1592
2023-05-01,HKG-ICN,KR,269,5037,0.798,2040
2023-05-02,HKG-ICN,KR,266,4612,0.823,1954
2023-05-03,HKG-ICN,KR,246,4840,0.826,1625
2023-05-04,HKG-ICN,KR,251,4633,0.785,1458
2023-05-05,HKG-ICN,KR,227,5493,0.802,1767
2023-05-06,HKG-ICN,KR,235,5422,0.775,1919
2023-05-07,HKG-ICN,KR,271,4410,0.809,2175
2023-05-08,HKG-ICN,KR,271,5225,0.837,1593
2023-05-09,HKG-ICN,KR,260,4788,0.79,1624
2023-05-10,HKG-ICN,KR,258,4377,0.811,1998
2023-05-11,HKG-ICN,KR,227,5320,0.794,1493
2023-05-12,HKG-ICN,KR,236,5156,0.779,1850
2023-05-13,HKG-ICN,KR,259,5068,0.78,2012
2023-05-14,HKG-ICN,KR,266,5747,0.81,1673
2023-05-15,HKG-ICN,KR,280,4920,0.798,1833
2023-05-16,HKG-ICN,KR,276,5891,0.84,1906
2023-05-17,HKG-ICN,KR,264,4771,0.774,1911
2023-05-18,HKG-ICN,KR,251,5624,0.828,1578
2023-05-19,HKG-ICN,KR,264,4871,0.778,2058
2023-05-20,HKG-ICN,KR,270,4709,0.764,1690
2023-05-21,HKG-ICN,KR,277,3852,0.848,1690
2023-05-22,HKG-ICN,KR,283,4243,0.777,2345
2023-05-23,HKG-ICN,KR,283,5046,0.893,1661
2023-05-24,HKG-ICN,KR,236,4928,0.788,1767
2023-05-25,HKG-ICN,KR,227,5279,0.81,1888
2023-05-26,HKG-ICN,KR,230,5186,0.813,1783
2023-05-27,HKG-ICN,KR,245,4216,0.805,2034
2023-05-28,HKG-ICN,KR,262,4734,0.761,1568
2023-05-29,HKG-ICN,KR,269,5612,0.771,1854
2023-05-30,HKG-ICN,KR,243,5464,0.839,1969
2023-05-31,HKG-ICN,KR,254,5369,0.82,1525
2023-06-01,HKG-ICN,KR,235,5300,0.862,1570
2023-06-02,HKG-ICN,KR,234,5130,0.793,1383
2023-06-03,HKG-ICN,KR,242,5512,0.832,1499
2023-06-04,HKG-ICN,KR,258,5167,0.816,1541
2023-06-05,HKG-ICN,KR,280,4394,0.834,1847
2023-06-06,HKG-ICN,KR,276,5554,0.843,1977
2023-06-07,HKG-ICN,KR,232,4750,0.762,1923
2023-06-08,HKG-ICN,KR,250,5226,0.829,1479
2023-06-09,HKG-ICN,KR,237,4195,0.808,1339
2023-06-10,HKG-ICN,KR,240,5141,0.779,1853
2023-06-11,HKG-ICN,KR,243,4465,0.767,1567
2023-06-12,HKG-ICN,KR,239,5264,0.772,2026
2023-06-13,HKG-ICN,KR,247,4600,0.847,1845
2023-06-14,HKG-ICN,KR,217,5280,0.791,1618
2023-06-15,HKG-ICN,KR,248,4656,0.835,2037
2023-06-16,HKG-ICN,KR,225,4747,0.772,1851
2023-06-17,HKG-ICN,KR,209,5190,0.788,1688
2023-06-18,HKG-ICN,KR,258,5639,0.789,1655
2023-06-19,HKG-ICN,KR,270,5213,0.811,1564
2023-06-20,HKG-ICN,KR,252,5627,0.805,1897
2023-06-21,HKG-ICN,KR,248,4061,0.838,1674
2023-06-22,HKG-ICN,KR,228,5722,0.785,1356
2023-06-23,HKG-ICN,KR,220,4463,0.856,1378
2023-06-24,HKG-ICN,KR,254,4915,0.808,1820
2023-06-25,HKG-ICN,KR,229,5009,0.822,1870
2023-06-26,HKG-ICN,KR,243,5501,0.844,1762
2023-06-27,HKG-ICN,KR,233,4816,0.782,1439
2023-06-28,HKG-ICN,KR,212,4589,0.765,1784
2023-06-29,HKG-ICN,KR,229,5380,0.78,1530
2023-06-30,HKG-ICN,KR,181,4865,0.808,1308
2023-07-01,HKG-ICN,KR,247,6234,0.77,1800
2023-07-02,HKG-ICN,KR,318,5566,0.876,2323
2023-07-03,HKG-ICN,KR,259,5258,0.834,1716
2023-07-04,HKG-ICN,KR,273,5036,0.813,1864
2023-07-05,HKG-ICN,KR,246,5163,0.809,1505
2023-07-06,HKG-ICN,KR,246,4821,0.818,1377
2023-07-07,HKG-ICN,KR,242,5688,0.829,1581
2023-07-08,HKG-ICN,KR,258,5029,0.812,1455
2023-07-09,HKG-ICN,KR,271,5997,0.84,2248
2023-07-10,HKG-ICN,KR,272,5931,0.831,1823
2023-07-11,HKG-ICN,KR,271,5556,0.857,2079
2023-07-12,HKG-ICN,KR,249,5433,0.833,1517
2023-07-13,HKG-ICN,KR,245,5911,0.842,1538
2023-07-14,HKG-ICN,KR,241,5834,0.788,1924
2023-07-15,HKG-ICN,KR,245,5643,0.86,2079
2023-07-16,HKG-ICN,KR,269,5319,0.815,1628
2023-07-17,HKG-ICN,KR,266,5627,0.82,1993
2023-07-18,HKG-ICN,KR,231,5559,0.79,1362
2023-07-19,HKG-ICN,KR,249,5243,0.758,1763
2023-07-20,HKG-ICN,KR,222,5797,0.763,1512
2023-07-21,HKG-ICN,KR,234,5622,0.79,1325
2023-07-22,HKG-ICN,KR,243,6146,0.755,1410
2023-07-23,HKG-ICN,KR,275,5984,0.858,1931
2023-07-24,HKG-ICN,KR,247,5118,0.795,1493
2023-07-25,HKG-ICN,KR,255,5467,0.819,2075
2023-07-26,HKG-ICN,KR,237,5166,0.827,1357
2023-07-27,HKG-ICN,KR,216,5435,0.808,1549
2023-07-28,HKG-ICN,KR,235,5469,0.761,1458
2023-07-29,HKG-ICN,KR,236,5851,0.764,1641
2023-07-30,HKG-ICN,KR,282,4941,0.816,1951
2023-07-31,HKG-ICN,KR,254,5799,0.757,1761
2023-08-01,HKG-ICN,KR,258,5351,0.798,1498
2023-08-02,HKG-ICN,KR,247,5014,0.85,1395
2023-08-03,HKG-ICN,KR,237,5931,0.769,1631
2023-08-04,HKG-ICN,KR,219,5441,0.751,1565
2023-08-05,HKG-ICN,KR,227,5564,0.824,1275
2023-08-06,HKG-ICN,KR,241,6083,0.82,1906
2023-08-07,HKG-ICN,KR,248,6065,0.827,2083
2023-08-08,HKG-ICN,KR,234,5928,0.762,1667
2023-08-09,HKG-ICN,KR,261,5783,0.783,1946
2023-08-10,HKG-ICN,KR,236,5660,0.813,1597
2023-08-11,HKG-ICN,KR,211,6023,0.764,1792
2023-08-12,HKG-ICN,KR,228,5757,0.826,1681
2023-08-13,HKG-ICN,KR,238,5654,0.819,1603
2023-08-14,HKG-ICN,KR,256,5532,0.82,1723
2023-08-15,HKG-ICN,KR,272,4541,0.833,1617
2023-08-16,HKG-ICN,KR,235,5084,0.747,1758
2023-08-17,HKG-ICN,KR,237,5715,0.823,1679
2023-08-18,HKG-ICN,KR,222,6166,0.782,1784
2023-08-19,HKG-ICN,KR,205,5340,0.799,1423
2023-08-20,HKG-ICN,KR,241,5151,0.857,1426
2023-08-21,HKG-ICN,KR,256,5465,0.812,1759
2023-08-22,HKG-ICN,KR,272,6151,0.869,1953
2023-08-23,HKG-ICN,KR,200,5484,0.855,1437
2023-08-24,HKG-ICN,KR,229,5155,0.77,1350
2023-08-25,HKG-ICN,KR,244,6110,0.74,1551
2023-08-26,HKG-ICN,KR,208,5309,0.799,1591
2023-08-27,HKG-ICN,KR,256,5765,0.818,2146
2023-08-28,HKG-ICN,KR,221,6437,0.768,1356
2023-08-29,HKG-ICN,KR,230,5096,0.809,1746
2023-08-30,HKG-ICN,KR,221,5547,0.836,1871
2023-08-31,HKG-ICN,KR,229,5740,0.745,1631
2023-09-01,HKG-ICN,KR,192,5362,0.742,1537
2023-09-02,HKG-ICN,KR,213,4653,0.807,1799
2023-09-03,HKG-ICN,KR,201,4667,0.77,1572
2023-09-04,HKG-ICN,KR,213,5410,0.823,1522
2023-09-05,HKG-ICN,KR,207,4606,0.78,1606
2023-09-06,HKG-ICN,KR,177,5276,0.764,1444
2023-09-07,HKG-ICN,KR,198,4877,0.805,1307
2023-09-08,HKG-ICN,KR,200,4974,0.751,1368
2023-09-09,HKG-ICN,KR,167,5327,0.786,926
2023-09-10,HKG-ICN,KR,181,4902,0.812,1331
2023-09-11,HKG-ICN,KR,216,6386,0.798,1667
2023-09-12,HKG-ICN,KR,184,5173,0.773,1163
2023-09-13,HKG-ICN,KR,186,4733,0.784,1145
2023-09-14,HKG-ICN,KR,203,5738,0.753,1650
2023-09-15,HKG-ICN,KR,175,5289,0.765,1436
2023-09-16,HKG-ICN,KR,208,5090,0.788,1710
2023-09-17,HKG-ICN,KR,208,5326,0.831,1447
2023-09-18,HKG-ICN,KR,208,5009,0.775,1427
2023-09-19,HKG-ICN,KR,217,4811,0.839,1809
2023-09-20,HKG-ICN,KR,196,4690,0.759,1155
2023-09-21,HKG-ICN,KR,173,3893,0.785,1450
2023-09-22,HKG-ICN,KR,176,4953,0.757,1416
2023-09-23,HKG-ICN,KR,162,5375,0.793,1353
2023-09-24,HKG-ICN,KR,203,5366,0.803,1549
2023-09-25,HKG-ICN,KR,206,4930,0.775,1557
2023-09-26,HKG-ICN,KR,220,4102,0.782,1390
2023-09-27,HKG-ICN,KR,203,4464,0.692,1455
2023-09-28,HKG-ICN,KR,191,4329,0.772,1617
2023-09-29,HKG-ICN,KR,163,5091,0.777,1008
2023-09-30,HKG-ICN,KR,179,4367,0.765,1166
2023-10-01,HKG-ICN,KR,201,5306,0.822,1464
2023-10-02,HKG-ICN,KR,206,4922,0.772,1489
2023-10-03,HKG-ICN,KR,204,4850,0.798,1191
2023-10-04,HKG-ICN,KR,180,5225,0.766,1319
2023-10-05,HKG-ICN,KR,178,4726,0.804,1306
2023-10-06,HKG-ICN,KR,146,5374,0.765,851
2023-10-07,HKG-ICN,KR,199,4533,0.814,1648
2023-10-08,HKG-ICN,KR,177,5907,0.722,1409
2023-10-09,HKG-ICN,KR,195,4866,0.798,1223
2023-10-10,HKG-ICN,KR,213,5200,0.736,1602
2023-10-11,HKG-ICN,KR,191,4798,0.838,1614
2023-10-12,HKG-ICN,KR,192,5445,0.763,1617
2023-10-13,HKG-ICN,KR,183,4825,0.735,1283
2023-10-14,HKG-ICN,KR,196,5057,0.773,1373
2023-10-15,HKG-ICN,KR,195,5676,0.786,1314
2023-10-16,HKG-ICN,KR,179,4970,0.752,1134
2023-10-17,HKG-ICN,KR,213,5082,0.736,1376
2023-10-18,HKG-ICN,KR,167,5330,0.749,1047
2023-10-19,HKG-ICN,KR,180,4990,0.776,1068
2023-10-20,HKG-ICN,KR,206,5140,0.79,1709
2023-10-21,HKG-ICN,KR,195,4636,0.812,1205
2023-10-22,HKG-ICN,KR,189,4392,0.787,1104
2023-10-23,HKG-ICN,KR,216,4656,0.804,1560
2023-10-24,HKG-ICN,KR,205,5062,0.787,1722
2023-10-25,HKG-ICN,KR,175,5270,0.756,1368
2023-10-26,HKG-ICN,KR,203,4865,0.763,1539
2023-10-27,HKG-ICN,KR,182,5298,0.77,1062
2023-10-28,HKG-ICN,KR,197,5365,0.777,1653
2023-10-29,HKG-ICN,KR,200,4790,0.807,1565
2023-10-30,HKG-ICN,KR,212,5447,0.79,1575
2023-10-31,HKG-ICN,KR,196,5479,0.768,1375
2023-11-01,HKG-ICN,KR,197,5164,0.809,1087
2023-11-02,HKG-ICN,KR,203,4950,0.793,1658
2023-11-03,HKG-ICN,KR,214,4908,0.779,1588
2023-11-04,HKG-ICN,KR,190,5177,0.812,1268
2023-11-05,HKG-ICN,KR,209,4957,0.769,1469
2023-11-06,HKG-ICN,KR,212,5524,0.757,1607
2023-11-07,HKG-ICN,KR,205,5110,0.751,1160
2023-11-08,HKG-ICN,KR,182,5201,0.779,1164
2023-11-09,HKG-ICN,KR,158,5923,0.727,1115
2023-11-10,HKG-ICN,KR,177,5473,0.757,1208
2023-11-11,HKG-ICN,KR,205,4536,0.77,1153
2023-11-12,HKG-ICN,KR,230,4661,0.777,1635
2023-11-13,HKG-ICN,KR,187,5598,0.744,1305
2023-11-14,HKG-ICN,KR,214,5071,0.758,1734
2023-11-15,HKG-ICN,KR,163,4597,0.742,1000
2023-11-16,HKG-ICN,KR,207,4380,0.83,1394
2023-11-17,HKG-ICN,KR,171,4201,0.759,1223
2023-11-18,HKG-ICN,KR,204,4868,0.811,1128
2023-11-19,HKG-ICN,KR,207,5443,0.79,1406
2023-11-20,HKG-ICN,KR,235,4931,0.799,1350
2023-11-21,HKG-ICN,KR,180,5009,0.763,1183
2023-11-22,HKG-ICN,KR,192,5493,0.754,1360
2023-11-23,HKG-ICN,KR,184,5547,0.709,1337
2023-11-24,HKG-ICN,KR,215,4822,0.818,1521
2023-11-25,HKG-ICN,KR,228,5434,0.86,1401
2023-11-26,HKG-ICN,KR,220,4353,0.774,1288
2023-11-27,HKG-ICN,KR,230,5448,0.81,1566
2023-11-28,HKG-ICN,KR,211,4764,0.769,1700
2023-11-29,HKG-ICN,KR,206,5147,0.764,1373
2023-11-30,HKG-ICN,KR,205,5407,0.747,1708
2023-12-01,HKG-ICN,KR,240,5880,0.84,1652
2023-12-02,HKG-ICN,KR,276,5484,0.865,1569
2023-12-03,HKG-ICN,KR,291,5820,0.842,2245
2023-12-04,HKG-ICN,KR,245,5133,0.806,1591
2023-12-05,HKG-ICN,KR,288,5189,0.87,1710
2023-12-06,HKG-ICN,KR,241,5542,0.791,1540
2023-12-07,HKG-ICN,KR,228,4982,0.786,1788
2023-12-08,HKG-ICN,KR,215,5877,0.823,1812
2023-12-09,HKG-ICN,KR,252,4805,0.825,1747
2023-12-10,HKG-ICN,KR,253,5583,0.821,1730
2023-12-11,HKG-ICN,KR,267,6016,0.823,1679
2023-12-12,HKG-ICN,KR,283,5242,0.828,1882
2023-12-13,HKG-ICN,KR,229,6169,0.819,1262
2023-12-14,HKG-ICN,KR,235,5616,0.819,1914
2023-12-15,HKG-ICN,KR,231,5383,0.795,1951
2023-12-16,HKG-ICN,KR,257,5259,0.78,2181
2023-12-17,HKG-ICN,KR,296,5680,0.854,2483
2023-12-18,HKG-ICN,KR,275,5743,0.81,2019
2023-12-19,HKG-ICN,KR,288,6317,0.832,1799
2023-12-20,HKG-ICN,KR,255,6535,0.794,1563
2023-12-21,HKG-ICN,KR,273,5912,0.832,2263
2023-12-22,HKG-ICN,KR,233,5279,0.801,1554
2023-12-23,HKG-ICN,KR,231,6377,0.783,1849
2023-12-24,HKG-ICN,KR,265,5685,0.842,1492
2023-12-25,HKG-ICN,KR,279,5844,0.84,2066
2023-12-26,HKG-ICN,KR,261,5335,0.799,2025
2023-12-27,HKG-ICN,KR,284,6023,0.798,1755
2023-12-28,HKG-ICN,KR,249,5918,0.776,1692
2023-12-29,HKG-ICN,KR,265,5221,0.814,1581
2023-12-30,HKG-ICN,KR,250,4817,0.832,1823
2023-12-31,HKG-ICN,KR,287,5908,0.797,2102
2024-01-01,HKG-ICN,KR,244,5520,0.82,2010
2024-01-02,HKG-ICN,KR,252,5277,0.815,1611
2024-01-03,HKG-ICN,KR,221,4954,0.835,1641
2024-01-04,HKG-ICN,KR,216,5468,0.813,1805
2024-01-05,HKG-ICN,KR,232,5105,0.817,1277
2024-01-06,HKG-ICN,KR,240,4310,0.773,1620
2024-01-07,HKG-ICN,KR,285,5198,0.802,2123
2024-01-08,HKG-ICN,KR,242,5555,0.802,1573
2024-01-09,HKG-ICN,KR,247,5511,0.755,1730
2024-01-10,HKG-ICN,KR,244,4942,0.813,1453
2024-01-11,HKG-ICN,KR,240,5301,0.812,1560
2024-01-12,HKG-ICN,KR,207,4746,0.742,1325
2024-01-13,HKG-ICN,KR,244,5610,0.813,1921
2024-01-14,HKG-ICN,KR,255,4292,0.795,1850
2024-01-15,HKG-ICN,KR,265,4937,0.809,1825
2024-01-16,HKG-ICN,KR,245,5330,0.759,1855
2024-01-17,HKG-ICN,KR,230,4371,0.832,1758
2024-01-18,HKG-ICN,KR,223,4828,0.784,1441
2024-01-19,HKG-ICN,KR,222,5232,0.853,1862
2024-01-20,HKG-ICN,KR,257,5193,0.758,1800
2024-01-21,HKG-ICN,KR,256,5642,0.853,1515
2024-01-22,HKG-ICN,KR,283,4991,0.855,1779
2024-01-23,HKG-ICN,KR,275,5535,0.839,1777
2024-01-24,HKG-ICN,KR,240,5354,0.827,2016
2024-01-25,HKG-ICN,KR,251,4924,0.811,1658
2024-01-26,HKG-ICN,KR,222,4937,0.783,1369
2024-01-27,HKG-ICN,KR,241,5255,0.805,1921
2024-01-28,HKG-ICN,KR,246,5017,0.744,1889
2024-01-29,HKG-ICN,KR,266,4871,0.85,1481
2024-01-30,HKG-ICN,KR,274,4819,0.818,1671
2024-01-31,HKG-ICN,KR,238,5263,0.727,1742
2024-02-01,HKG-ICN,KR,231,5015,0.793,1471
2024-02-02,HKG-ICN,KR,225,5261,0.81,1727
2024-02-03,HKG-ICN,KR,260,5275,0.799,1612
2024-02-04,HKG-ICN,KR,267,5197,0.812,1820
2024-02-05,HKG-ICN,KR,282,5561,0.798,2110
2024-02-06,HKG-ICN,KR,308,5168,0.796,1947
2024-02-07,HKG-ICN,KR,244,5204,0.811,1930
2024-02-08,HKG-ICN,KR,269,5084,0.801,2160
2024-02-09,HKG-ICN,KR,231,4547,0.79,1942
2024-02-10,HKG-ICN,KR,267,4814,0.839,2145
2024-02-11,HKG-ICN,KR,281,5412,0.88,2207
2024-02-12,HKG-ICN,KR,291,5211,0.857,2167
2024-02-13,HKG-ICN,KR,290,4528,0.795,2115
2024-02-14,HKG-ICN,KR,257,5069,0.786,1850
2024-02-15,HKG-ICN,KR,237,4359,0.79,1394
2024-02-16,HKG-ICN,KR,253,5117,0.86,1813
2024-02-17,HKG-ICN,KR,270,5197,0.831,2069
2024-02-18,HKG-ICN,KR,272,5090,0.874,1907
2024-02-19,HKG-ICN,KR,265,5332,0.839,1863
2024-02-20,HKG-ICN,KR,251,5570,0.812,1486
2024-02-21,HKG-ICN,KR,279,4232,0.823,2324
2024-02-22,HKG-ICN,KR,271,5148,0.79,1654
2024-02-23,HKG-ICN,KR,216,5255,0.75,1552
2024-02-24,HKG-ICN,KR,260,5418,0.876,2204
2024-02-25,HKG-ICN,KR,286,5940,0.806,1888
2024-02-26,HKG-ICN,KR,290,5385,0.845,1956
2024-02-27,HKG-ICN,KR,269,5582,0.791,2052
2024-02-28,HKG-ICN,KR,245,4817,0.847,1431
2024-02-29,HKG-ICN,KR,274,5578,0.824,2118
2024-03-01,HKG-ICN,KR,236,4794,0.85,1814
2024-03-02,HKG-ICN,KR,255,5126,0.765,1691
2024-03-03,HKG-ICN,KR,271,6136,0.788,1769
2024-03-04,HKG-ICN,KR,274,5156,0.832,2191
2024-03-05,HKG-ICN,KR,294,5082,0.853,1924
2024-03-06,HKG-ICN,KR,265,4778,0.808,1962
2024-03-07,HKG-ICN,KR,252,5081,0.764,1899
2024-03-08,HKG-ICN,KR,267,4141,0.849,1960
2024-03-09,HKG-ICN,KR,292,5545,0.816,2273
2024-03-10,HKG-ICN,KR,307,5564,0.863,2137
2024-03-11,HKG-ICN,KR,277,5133,0.795,2210
2024-03-12,HKG-ICN,KR,288,4883,0.819,2155
2024-03-13,HKG-ICN,KR,252,5736,0.811,1855
2024-03-14,HKG-ICN,KR,259,5665,0.838,2068
2024-03-15,HKG-ICN,KR,250,4663,0.783,1403
2024-03-16,HKG-ICN,KR,249,4871,0.815,1698
2024-03-17,HKG-ICN,KR,289,5705,0.88,1701
2024-03-18,HKG-ICN,KR,306,4983,0.818,1788
2024-03-19,HKG-ICN,KR,288,5488,0.786,2037
2024-03-20,HKG-ICN,KR,266,5150,0.821,2080
2024-03-21,HKG-ICN,KR,284,4698,0.794,2216
2024-03-22,HKG-ICN,KR,278,4459,0.829,1964
2024-03-23,HKG-ICN,KR,283,5304,0.823,1699
2024-03-24,HKG-ICN,KR,278,5373,0.861,1754
2024-03-25,HKG-ICN,KR,289,4991,0.848,1591
2024-03-26,HKG-ICN,KR,271,5435,0.786,1731
2024-03-27,HKG-ICN,KR,245,5094,0.8,1707
2024-03-28,HKG-ICN,KR,263,4605,0.814,1780
2024-03-29,HKG-ICN,KR,238,4628,0.77,1616
2024-03-30,HKG-ICN,KR,283,5937,0.806,2163
2024-03-31,HKG-ICN,KR,290,4906,0.808,2143
2024-04-01,HKG-ICN,KR,305,4197,0.815,1779
2024-04-02,HKG-ICN,KR,286,5225,0.857,1808
2024-04-03,HKG-ICN,KR,273,4370,0.791,2039
2024-04-04,HKG-ICN,KR,240,5550,0.816,1572
2024-04-05,HKG-ICN,KR,238,4759,0.772,1460
2024-04-06,HKG-ICN,KR,252,4957,0.828,1909
2024-04-07,HKG-ICN,KR,294,4918,0.845,1661
2024-04-08,HKG-ICN,KR,299,5099,0.87,2346
2024-04-09,HKG-ICN,KR,291,4456,0.81,1669
2024-04-10,HKG-ICN,KR,260,5056,0.817,1834
2024-04-11,HKG-ICN,KR,276,5245,0.781,1641
2024-04-12,HKG-ICN,KR,266,5560,0.808,2182
2024-04-13,HKG-ICN,KR,286,5122,0.775,2317
2024-04-14,HKG-ICN,KR,313,4358,0.831,2047
2024-04-15,HKG-ICN,KR,269,4613,0.777,2256
2024-04-16,HKG-ICN,KR,315,4753,0.855,2349
2024-04-17,HKG-ICN,KR,266,4393,0.882,2142
2024-04-18,HKG-ICN,KR,260,4788,0.84,1969
2024-04-19,HKG-ICN,KR,243,4731,0.755,1446
2024-04-20,HKG-ICN,KR,280,4872,0.813,1845
2024-04-21,HKG-ICN,KR,299,5594,0.762,2262
2024-04-22,HKG-ICN,KR,296,4544,0.797,2440
2024-04-23,HKG-ICN,KR,266,4727,0.799,1718
2024-04-24,HKG-ICN,KR,259,4869,0.84,1903
2024-04-25,HKG-ICN,KR,259,5207,0.822,1482
2024-04-26,HKG-ICN,KR,240,5664,0.774,1577
2024-04-27,HKG-ICN,KR,268,4751,0.846,1490
2024-04-28,HKG-ICN,KR,300,5231,0.818,1921
2024-04-29,HKG-ICN,KR,281,4921,0.836,1572
2024-04-30,HKG-ICN,KR,274,4429,0.816,1895
2024-05-01,HKG-ICN,KR,267,4880,0.792,1992
2024-05-02,HKG-ICN,KR,253,5331,0.819,1852
2024-05-03,HKG-ICN,KR,255,4778,0.803,1820
2024-05-04,HKG-ICN,KR,280,5592,0.789,2363
2024-05-05,HKG-ICN,KR,281,4676,0.814,1820
2024-05-06,HKG-ICN,KR,294,4560,0.791,2242
2024-05-07,HKG-ICN,KR,270,5081,0.781,2035
2024-05-08,HKG-ICN,KR,284,5704,0.869,2094
2024-05-09,HKG-ICN,KR,274,5087,0.819,1889
2024-05-10,HKG-ICN,KR,260,4295,0.792,1453
2024-05-11,HKG-ICN,KR,244,5453,0.845,1892
2024-05-12,HKG-ICN,KR,282,5045,0.824,1838
2024-05-13,HKG-ICN,KR,260,5246,0.81,1498
2024-05-14,HKG-ICN,KR,270,5790,0.775,1497
2024-05-15,HKG-ICN,KR,284,4537,0.808,1781
2024-05-16,HKG-ICN,KR,254,5018,0.78,1706
2024-05-17,HKG-ICN,KR,246,5304,0.831,1808
2024-05-18,HKG-ICN,KR,274,4947,0.842,1793
2024-05-19,HKG-ICN,KR,300,5053,0.818,1715
2024-05-20,HKG-ICN,KR,266,5376,0.78,2123
2024-05-21,HKG-ICN,KR,270,4338,0.86,1977
2024-05-22,HKG-ICN,KR,256,5145,0.739,1620
2024-05-23,HKG-ICN,KR,235,4950,0.838,1568
2024-05-24,HKG-ICN,KR,239,4981,0.853,1961
2024-05-25,HKG-ICN,KR,243,4853,0.766,1458
2024-05-26,HKG-ICN,KR,293,4983,0.786,2202
2024-05-27,HKG-ICN,KR,271,5277,0.808,1889
2024-05-28,HKG-ICN,KR,257,4579,0.837,1494
2024-05-29,HKG-ICN,KR,251,5373,0.74,2042
2024-05-30,HKG-ICN,KR,220,4305,0.758,1547
2024-05-31,HKG-ICN,KR,230,5497,0.797,1810
2024-06-01,HKG-ICN,KR,233,5141,0.858,1578
2024-06-02,HKG-ICN,KR,258,4621,0.845,2173
2024-06-03,HKG-ICN,KR,266,4808,0.785,2096
2024-06-04,HKG-ICN,KR,279,5067,0.858,1769
2024-06-05,HKG-ICN,KR,217,6103,0.795,1401
2024-06-06,HKG-ICN,KR,226,4500,0.798,1321
2024-06-07,HKG-ICN,KR,232,5463,0.809,1842
2024-06-08,HKG-ICN,KR,272,5202,0.759,2281
2024-06-09,HKG-ICN,KR,246,5828,0.794,2089
2024-06-10,HKG-ICN,KR,282,4885,0.789,2359
2024-06-11,HKG-ICN,KR,278,4412,0.823,2259
2024-06-12,HKG-ICN,KR,225,4913,0.743,1758
2024-06-13,HKG-ICN,KR,223,5518,0.775,1514
2024-06-14,HKG-ICN,KR,209,5208,0.799,1522
2024-06-15,HKG-ICN,KR,252,5212,0.824,1914
2024-06-16,HKG-ICN,KR,269,4433,0.801,1978
2024-06-17,HKG-ICN,KR,267,5709,0.84,1692
2024-06-18,HKG-ICN,KR,262,5191,0.818,1699
2024-06-19,HKG-ICN,KR,258,4574,0.798,2189
